duration_sec,chunk_count,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,linguistic_feat_1,linguistic_feat_2,linguistic_feat_3,linguistic_feat_4,linguistic_feat_5,linguistic_feat_6,linguistic_feat_7,linguistic_feat_8,linguistic_feat_9,linguistic_feat_10,linguistic_feat_11,linguistic_feat_12,linguistic_feat_13,linguistic_feat_14,linguistic_feat_15,linguistic_feat_16,linguistic_feat_17,linguistic_feat_18,linguistic_feat_19,linguistic_feat_20,linguistic_feat_21,linguistic_feat_22,linguistic_feat_23,linguistic_feat_24,linguistic_feat_25,linguistic_feat_26,linguistic_feat_27,linguistic_feat_28,linguistic_feat_29,linguistic_feat_30,linguistic_feat_31,linguistic_feat_32,linguistic_feat_33,linguistic_feat_34,linguistic_feat_35,linguistic_feat_36,linguistic_feat_37,linguistic_feat_38,linguistic_feat_39,linguistic_feat_40,linguistic_feat_41,linguistic_feat_42,linguistic_feat_43,linguistic_feat_44,linguistic_feat_45,linguistic_feat_46,linguistic_feat_47,linguistic_feat_48,linguistic_feat_49,linguistic_feat_50,label
10.043261558255896,35.0,0.1708318984132972,1.2602074060788384,0.2932621032467971,-1.183014993332125,-0.521901814183155,0.5648141496829298,0.7103324962386257,0.855108632154688,-1.048524113205193,-1.201030166076925,-0.1898025197474207,1.4400735165334546,-0.6938683208080181,0.6924920945240218,-0.5290112085509633,-0.661066829610941,-0.8629863888179881,0.7942665984921307,-0.5992658105137025,-0.38449191187121223,-0.42838614784209783,-0.3908240249552102,0.33612225365743686,0.9082271174810765,-0.3410931280849192,-0.18470569068260634,0.5422939682172223,-0.1353241116246282,0.8520855358520949,0.006436101490433055,-0.3045302884727692,0.9431449674685393,-0.14843624787164011,-0.5376502576239148,-0.6445983704209342,0.9903626516566513,0.5059753862576983,-0.18268040508963845,0.6527266857043801,0.09361225902897008,-0.36522085273345506,0.48677161747191877,0.49178947776630366,0.000338458368269956,-0.9096833192890073,-0.8459550268526648,0.5774989580025425,0.6469527519764264,0.35657949715436454,0.678137150835366,0.43897494071522414,0.7938692410178321,-0.6992034547734394,-0.22451694334625305,-0.07177841221836156,-0.40467241048357283,0.45073289629888813,0.8248776253782804,-0.17503560146144737,0.8830839291959331,0.03353781428811331,0.04503125363210225,0.20043908135551303,1
22.114288696995832,19.0,0.45497189060097304,0.455061138938965,0.7607727496706133,1.6644402539482102,1.561906424766106,-0.5946058338395052,-2.097895441308674,-0.6785293353647427,0.07567229404723533,-0.36164527768565713,1.967898942928135,0.018780304316449253,0.6537118802561939,-0.4633378697613493,-0.23327896172992602,0.10647490577098928,0.8839657711465234,0.28538515691043687,-0.33376688422258094,-0.9790628533669947,0.9633312998598114,-0.014030884363209095,0.876990316661542,0.0986904676701057,0.21092972044457747,0.4238245118079442,-0.35804853267118886,0.3979679213500691,0.05358381970276738,0.34495989916501335,0.67166652181968,-0.6315417394560321,0.2271018206715194,-0.8957773427803268,-0.7957698221019263,0.34918847147117393,-0.8581246963833611,0.19071555962794773,-0.5599748026972291,-0.391830342976504,-0.7407269957051472,-0.5026650276543214,0.6425835696386559,0.27775681121305507,0.8995195894257095,-0.9025102892924894,0.5848239943681373,0.39815436655884917,-0.47821538960492793,0.458333405621169,0.4330970998292405,-0.08130959388251235,0.3772792377074179,-0.11083819396986949,-0.3289088078842557,-0.06701807932616766,0.7902589629855825,-0.2308324142795637,-0.1926236450866723,0.21680645524410047,0.5059989508672427,0.46924172062231295,-0.9604025397636855,1
7.196702781066421,13.0,0.2172143096473435,-0.3466331834908221,-1.9248116779626665,-0.07861763854148529,3.2546472931541266,-1.2444583998378338,-1.8148730443742245,1.93638930256891,0.742082969869335,0.18741988052343647,1.3626738623670578,-0.8315019429560967,-0.10659476091465178,0.3748306660377063,-0.0988919038021463,0.04817993510891494,0.12332667388595842,0.46343923421653077,0.662665967216626,0.2925218892644721,0.1278144416120024,-0.2524614903745963,-0.7242435615361049,0.917155363289728,-0.0763154153493848,0.13242448899478654,0.5021462788728344,-0.8631790300403417,0.710022018007463,0.5940514866848148,0.5488571638196822,-0.9560345865311832,0.053037702820828425,-0.8914632585351263,0.10174515769458248,0.4368966525110449,-0.7562994994831542,0.3897662109545772,-0.10093430802938563,0.62310586135564,0.0671778787606021,-0.32775692833070247,-0.3360168731525828,0.794973040015168,-0.09425683082973535,-0.18849220564715807,-0.9202527554041688,-0.2713507897691967,0.6992541098888496,0.5219753130652183,-0.5581735944068005,-0.17388675357299355,-0.6068406478365023,0.9084336336694137,0.19623575707107133,0.5087095850970973,0.4276172993535581,0.747378726780167,0.8986555570909187,-0.9351076524485511,0.9506023597999047,0.7410849262117591,-0.23410518260380742,1
8.47061933605051,27.0,0.9551541169008232,2.1103543678203955,-1.1685443146566084,1.2807344585603946,0.38183906084098396,0.16306106742941606,-0.007729222254738175,-1.3846466206946033,0.9630889982130323,-0.782269020326328,-1.079690702502347,0.885458958900338,0.7891340251466785,0.674138485114141,0.473115964661899,0.5862287533793835,-0.5586179343218893,0.29712740387133074,-0.9481482114014184,0.6964582651056976,0.9020859449515781,0.3242468812705759,0.02533930635200421,0.45146217872614236,-0.3472774235507661,0.252775591625076,0.4379458786128885,-0.7146384370376249,-0.7198639890068153,0.43227635542861376,-0.13643501166900807,0.7784029969218,-0.37612223568632475,-0.9151385255027109,0.2997520584630393,0.36847845320516126,0.10718321795742058,0.3666652913891959,0.0475086889487899,0.3852656321980912,-0.912125186889611,-0.26320525955795704,-0.5783661640926308,-0.8013477227767454,-0.5318147276678562,-0.6173787639364237,0.9462627767231944,-0.42690816456307457,-0.538082059705681,0.6697490125379857,-0.16176756546232207,-0.15706910310138178,-0.11281906723969648,-0.1669309877587708,-0.34686909008230327,-0.42732111489042035,0.7639193529708823,-0.6765853077292876,-0.6378752941541215,0.14343820085008474,-0.3126828406745299,-0.15694127030594562,0.613093215781366,0
5.067772485358242,23.0,0.07900008361106242,1.0795436208116411,1.4259365814791152,1.3082240778255405,-0.5282789734019799,1.0141049312797121,0.21164097750864883,1.7259077703523744,-0.12372833626717304,-0.35647163736833054,-0.6137968768428766,0.18928789423555545,0.4667254675921039,0.8072621207542108,0.5811073591130942,-0.5301434734184969,0.9599425792181004,-0.27364699836780826,-0.661865877670774,-0.001006589063919927,0.45057153926989435,-0.8334582373838519,0.2685738292420956,0.7161558468531926,-0.47643703461582465,0.38624642435341494,-0.20018274007911874,-0.17172971372083667,-0.4383719375821744,0.2487875928797907,-0.27800149393969087,0.6618060069231566,0.9258108460990617,0.8701753600818489,-0.6737432540140229,-0.971619400010499,-0.12306331775568458,0.4577674153443734,0.954910536669922,0.5668446031442111,0.16109864373407978,-0.9472941755409052,0.6510813830147091,-0.6457099321415778,-0.8887869716264192,0.7007176947085287,0.13250173574401392,-0.7428968042791013,-0.2269146736518377,-0.8289166655488733,0.276021613855604,-0.4351454673146504,0.7321882627307494,-0.28440794236061606,-0.010732273960164518,-0.8729532049880497,-0.44881476671206033,0.3535345433811947,0.4725255355552802,-0.5143562899775327,0.0076401974414157525,0.6350622104090102,-0.24017967822088937,0
7.917401603542033,13.0,0.48596228292727106,0.34917254031185674,0.6710370126798062,-0.22254183591439816,-0.8725153155918715,-0.9598279969136478,0.9750510953034685,0.4703223105282899,-1.855837770950324,1.0967534267999406,1.880435146402655,-0.7159168507585327,0.33616004627604107,-0.7324574652864215,-0.13625922077506147,0.2012573308640624,-0.985202943615241,-0.3028649866385422,0.21487164179032936,0.9038239000893407,-0.1829025350486706,-0.6740554690413474,0.06843819593370659,-0.42849527780063923,-0.5704412013704321,0.18080651805612402,0.8317670686728118,0.6704484086785718,-0.6354149222618151,0.5317589166997128,-0.5402627312532615,-0.41859747861356156,0.8401030137669776,0.8221003014275423,-0.6627384709096753,-0.8716162881530372,-0.4137637935261025,0.1635501195555371,0.7537833556326523,-0.7623252221990178,-0.17008299559496076,-0.45650042655894874,-0.9701420655279647,0.5768925215859968,0.6265684263353544,-0.5575418764493671,-0.697519499919264,-0.7108782927556057,-0.07210562047142521,-0.5070088251284603,0.022711284977001922,-0.23029652569632053,-0.5782193901980175,0.5023835791146285,-0.6992722193283545,0.5978046296408743,0.12289276738058441,0.6640742853528883,-0.99048191986019,0.4983770380709658,-0.8969688134977694,0.9001974380756415,0.40547897678107003,1
16.829155026297308,39.0,-0.4734580936323596,0.6283069254711667,-1.1660088890752252,-0.07144565709878072,0.9813141279987811,1.2357117392988397,0.4264958189196887,-0.3390453032097392,-1.5926010843436085,-0.7575497112392817,-0.4692734047547804,-0.6977337833016141,0.059552968313615326,-0.359655418757284,-0.36029901430850075,0.7229847594372503,0.8056802569053174,0.7831465620774876,0.617480585132655,0.6380640416727459,0.14553580575511904,-0.9435378941018637,-0.8264534358820101,0.29910649881240015,-0.19766967934594604,0.1346192616831723,-0.5378447547557426,0.2988343472863839,-0.5143409116133186,-0.07837440404929197,-0.04256020081763601,-0.6446635403216816,0.7524154527752793,0.05164211254624007,0.7335675558766919,-0.4749286090081519,-0.6553281090637189,-0.9639667047597407,-0.8122706805469855,-0.7050587902267762,-0.8422888752440609,0.7937585902843749,0.8228766158835277,0.8747253445500878,0.9197216731513376,-0.01632998996012347,0.060049273649900536,-0.7383391428528951,-0.7258959244958838,0.5455128773121352,0.7114581682834815,0.5694288612621843,0.6691517299899061,-0.4468593691434004,-0.06786843136252885,-0.08160123320922597,0.9905668062834603,0.8983560402315316,0.19697221285201216,-0.7240537337186133,-0.4828079227386457,-0.2724768900365284,0.7464233193868592,0
20.152547026395965,25.0,-0.34188773617128493,0.17212137233544308,1.2026273010476636,-0.4064622212293616,-1.3828669772542248,-0.7017075981248749,0.5835884699732719,0.6779437849526732,0.4060851970162342,1.3007373058880158,-0.18636306987698548,2.052166148009324,0.818187136105907,-0.6587350858732448,-0.5605061667437898,-0.301230616660346,0.853820377306767,0.007624181552774223,0.29367207319506905,-0.22555338985964313,-0.6229557777830665,-0.5543989251830397,0.6053424406317585,0.7869640766396766,-0.013848688213710103,-0.28601094508148694,0.6156702730545247,0.3461895501618557,-0.9182520450287337,-0.29851820223437864,0.3643459564720837,0.1473596405819544,0.9561346176924452,0.732230756450581,-0.880523188537478,0.45153803134472126,-0.3273467753390442,0.36416540617189286,0.2344491721827926,0.006100518293682189,0.70589910867911,0.41737972028633563,0.779110229004013,-0.4367925017939014,-0.3037449508107959,0.2439026996209377,0.9329288747234716,-0.25683580132563755,-0.9354126998650176,-0.10822408915608661,0.08785912505804627,0.6019748173990864,0.4572009599932778,0.9293253614366723,0.5653655211129325,-0.40274312586423466,0.28276062196033935,0.3444823867931046,0.9960410296410458,-0.7225241775464448,-0.6173489946190864,-0.6889727119826221,0.17812022833192764,0
24.857236249161563,13.0,-2.5234874702078773,1.8006586299635663,-0.7669866101357218,-1.0341011894569307,0.5237711098328938,-1.7381804723365437,-0.6954692313216133,1.5570985406242073,0.5562175789975026,0.8122397809392198,-0.656910600497474,-1.5383699989681032,0.7068174293137341,-0.7293978555319598,0.31201541780907105,0.6075481017284377,-0.13441415158627912,0.1213701637789284,0.8254441665825816,0.13913183515500238,-0.5827888959302652,-0.3136124031132763,0.059691606678937026,-0.6902046290208301,0.22503967071373854,0.9984921837680514,0.3050699298819288,-0.2551777119711176,-0.33650701663787497,0.8632066452145504,0.7430285811573116,-0.055282759602465426,-0.2931708709994316,0.42092856719290506,-0.3709950488914344,-0.7611935354949191,-0.3796955753969473,-0.13140803576559623,-0.48917724803458373,-0.5663725483245541,-0.9877196746706045,0.2616855628080932,0.2288978846322378,-0.6239495244585436,0.8873001436223684,-0.18085819639048384,-0.9490411328473869,-0.5604561654703129,0.3841349685423894,-0.5967602023788094,-0.8921750822478878,0.2354124427893458,0.03670958118836598,0.5225316721969069,0.5452627770882834,0.9198705075754576,-0.8859649119629225,-0.9220211603635433,0.9743940960553215,0.2896957553939077,0.4307410793351427,-0.8070359605296631,-0.8603746183033261,0
7.667481252835902,32.0,0.9302561562419505,0.8849933860811098,0.2090692301178654,-0.9670682434720708,2.43776958805973,0.47978744298417564,-0.17388664158916786,-0.16944923748336765,0.1495974780735538,1.0696082621579808,0.18962812330545253,0.8585131534474972,0.15139768789320732,-0.679492812128458,-0.1456087944050608,-0.7796476345340486,-0.10733251911834407,0.12307180620267344,-0.9993340642297841,-0.7715087384160451,-0.2496096164642425,-0.8933404146063997,-0.7329420533757198,-0.5364072190880911,-0.14079717166470607,0.4296743958734184,-0.7346227763483082,0.47591714381866446,0.7101214594344416,0.30295753377046664,-0.9125486091444044,-0.11869262614511733,0.32013200326699964,0.9570262692146247,0.9036167761384848,-0.20859369112016246,0.23186214445018516,0.7816302947231701,0.662092494752393,-0.04115633177450051,-0.47751733821675324,-0.725800106402334,-0.024039689833481592,0.4456917506865783,0.9395394264325319,0.7236298096461777,-0.5915180895036767,0.4395562536449398,-0.4217974922831391,0.36694518886719285,0.3316109209215452,-0.4551387941489171,-0.5312227595654271,-0.7921244748221483,-0.8989207263907466,0.716902117712942,-0.9003012107299166,-0.8225176669497718,-0.5222959292636002,0.7753166569245522,-0.33411927915561734,-0.6164008850868157,0.4311109915901903,0
